Plan_Size,Storeys,Soil_Profile,Roof_Displacement_mm,Storey_Drift_mm,Beam_Bending_Moment_kNm,Column_Axial_Force_kN,Base_Shear_kN,Bay_Number,Height_m,Aspect_Ratio
4x4,6.0,MHMD2,93.29897875590991,13.675861739942249,42.404734106514724,89.72333939921509,503.8514843249102,5.0,18.0,3.6
4x4,6.0,HBLD1,81.84966899373482,13.41493423210934,43.340121827041514,91.14658418829966,503.1479090218532,4.0,18.0,4.5
4x4,6.0,HBLD2,38.45084165483214,6.84475686755795,29.959229774034345,94.71956292341848,626.5375994746308,3.0,18.0,6.0
4x4,8.0,FBLS,57.013110352792346,6.702348978717404,28.003475557592036,79.2440002626719,626.9190063721879,4.0,24.0,6.0
4x4,7.0,SFLD1,187.1036336643945,21.32452479086698,47.0038775421788,95.19164751670388,566.9969018562274,5.0,21.0,4.2
4x4,8.0,SFLD2,201.75710483556813,21.179496270081675,46.912996547329946,95.61694546346618,583.5758913126168,4.0,24.0,6.0
4x4,8.0,MHMD1,188.7966927822493,21.380886343681816,47.18499546493111,95.31110192788688,573.304711224798,5.0,24.0,4.8
4x4,7.0,MHMD2,159.70232635680645,18.587000303560618,46.16470174402069,95.9826710122752,574.5041717685087,5.0,21.0,4.2
4x4,8.0,HBLD1,156.32991048273087,18.81246044345988,45.664872017669,94.83410183811438,585.4001555296918,4.0,24.0,6.0
4x4,8.0,HBLD2,53.69861611506493,7.466399100939578,30.277368676435355,95.52834319244931,598.9909379193556,4.0,24.0,6.0
4x4,10.0,FBLS,64.5140083590399,8.101874836372797,29.13748103858154,82.67376510316561,662.8678733332208,5.0,30.0,6.0
4x4,10.0,SFLD1,308.2949659789792,28.680729586578064,50.91750960587692,97.75856054779393,665.6780248758314,4.0,30.0,7.5
4x4,11.0,SFLD2,309.9677886355734,27.70845952907638,50.50307887843993,97.80563895474612,679.29464343947,4.0,33.0,8.25
4x4,10.0,MHMD1,298.24096293203075,28.202297009671128,50.72722162964398,98.84031356772573,665.012724789741,4.0,30.0,7.5
4x4,10.0,MHMD2,247.68194039329865,24.501325456285116,49.87524918501769,98.69447572587819,688.0845629103877,3.0,30.0,10.0
4x4,10.0,HBLD1,244.28390774849404,23.993439213172483,50.200886252277186,98.6287253902886,668.1863592569841,4.0,30.0,7.5
4x4,10.0,HBLD2,80.32834731029467,9.165936086483,32.76301681421909,98.67864118772751,645.4532067143666,3.0,30.0,10.0
4x4,12.0,FBLS,82.32528609118799,9.73958149942864,29.742427212446646,82.91832772383788,753.0119194183914,4.0,36.0,9.0
4x4,12.0,SFLD1,446.67288697681875,37.30088232285743,53.98188032601948,100.58797727282949,749.3748138647072,4.0,36.0,9.0
4x4,12.0,SFLD2,463.77480178354534,36.6182695507817,55.39298323071456,100.01735846633633,758.2539177701135,4.0,36.0,9.0
4x4,12.0,MHMD1,477.9357553003449,37.430505058811725,54.62424540117342,100.15599799390445,752.2285650535902,3.0,36.0,12.0
4x4,11.0,MHMD2,387.93914795581344,31.36085740151171,53.86393432913135,101.26154545742486,744.2969594025773,4.0,33.0,8.25
4x4,13.0,HBLD1,393.6223260235054,31.12933917718789,54.6457018294077,100.59276486843996,733.6857268108643,4.0,39.0,9.75
4x4,11.0,HBLD2,107.80064162097862,10.057642010989781,36.52296266796148,98.00272432417016,743.607351175615,3.0,33.0,11.0
6x6,4.0,FBLS,25.444557182193556,6.665837878551503,27.435303630975614,68.9727720253657,1306.8684148277882,6.0,12.0,2.0
6x6,4.0,SFLD1,50.83459894319655,9.424988423111854,50.00011551453471,59.200860779240045,858.9069205653568,7.0,12.0,1.7142857142857142
6x6,4.0,SFLD2,42.69670049505566,9.691223227464988,49.46680613208411,58.89009879456708,870.331795285646,5.0,12.0,2.4
6x6,4.0,MHMD1,46.44932165999071,9.686532250310272,50.67685531095772,58.75537748240992,880.8988944471423,7.0,12.0,1.7142857142857142
6x6,5.0,MHMD2,43.49475119215404,8.701451784251141,48.23291720533183,58.13152359071666,917.7768690722676,6.0,15.0,2.5
6x6,4.0,HBLD1,36.834322447541616,8.908252054028328,48.84946969403875,60.767351947171015,902.2334098928266,6.0,12.0,2.0
6x6,4.0,HBLD2,33.845596841086255,7.4274819677332715,27.48691065128673,77.72711079392396,1266.4148137271898,6.0,12.0,2.0
4x4,5.0,FBLS,26.355990691267472,7.4850992967484995,30.09349692733833,76.26454850555953,679.5499160027588,4.0,15.0,3.75
4x4,4.0,SFLD1,54.77205577259062,11.440636820926356,46.00165970649167,79.30414556738516,419.69358759835967,3.0,12.0,4.0
4x4,4.0,SFLD2,58.447643442638245,10.46991062954464,46.50107913060315,78.72783958775975,404.5385638276564,4.0,12.0,3.0
4x4,4.0,MHMD1,46.89529235975294,10.113021598141351,47.136016803155734,79.53253992530571,424.29259939066264,4.0,12.0,3.0
4x4,4.0,MHMD2,56.18451785785874,9.322828491141744,45.293568242386684,79.60742143275353,414.78237661162547,5.0,12.0,2.4
4x4,4.0,HBLD1,44.31556996885337,10.065289141914372,45.53693636028056,81.15823975676274,427.9166251560965,4.0,12.0,3.0
4x4,4.0,HBLD2,29.22621637753507,6.992122646988015,28.5540107059659,93.6755544939568,642.3792608730334,3.0,12.0,4.0
4x4,6.0,FBLS,32.981904246555224,6.889091696556164,29.195928023173124,78.09181203881944,668.5833777368188,5.0,18.0,3.6
4x4,6.0,SFLD1,87.6069357129029,15.099916347382425,44.35439131844983,89.83562743985267,494.4862117837573,5.0,18.0,3.6
4x4,6.0,SFLD2,109.86886968089803,14.875627609167001,44.89091975056013,89.48034971750995,493.25635334558797,4.0,18.0,4.5
4x4,6.0,MHMD1,108.87832944440528,15.388466728345227,44.98316681498657,90.0344374549143,496.4802247776078,4.0,18.0,4.5
4x4,6.0,MHMD2,87.30690606859046,14.184348980104616,44.774589488639094,90.04881424582572,493.707220474771,4.0,18.0,4.5
4x4,7.0,HBLD1,89.65079025154257,13.563984995816343,43.85515176268079,90.93092697189896,504.4873137611296,4.0,21.0,5.25
4x4,6.0,HBLD2,44.05182982007483,7.349724091878836,29.929034719903516,94.26803226599759,599.2748439631478,5.0,18.0,3.6
4x4,8.0,FBLS,38.33540232061919,7.070917858983222,28.768920618388613,80.01281158551836,614.8530446147953,5.0,24.0,4.8
4x4,8.0,SFLD1,182.58992780821185,20.7249570642037,46.758444952108206,96.11050418426638,569.235054096091,5.0,24.0,4.8
4x4,7.0,SFLD2,191.4947222175011,21.8909049191792,47.074838597720785,94.18452208709995,588.9567401970138,4.0,21.0,5.25
4x4,7.0,MHMD1,177.70970456802735,21.43290148748704,46.784869354936156,94.39590028240563,596.3867158327276,3.0,21.0,7.0
4x4,7.0,MHMD2,160.38539389882186,18.473980248651834,46.18706205728904,95.66674367325265,578.6492854813206,4.0,21.0,5.25
4x4,9.0,HBLD1,149.28136429825804,20.081888577789204,46.71273173657986,95.44767290369224,578.0202147135099,3.0,27.0,9.0
4x4,8.0,HBLD2,55.938674995856644,7.642390642708575,29.269559590909054,96.68975416246451,587.57457438893,4.0,24.0,6.0
4x4,11.0,FBLS,65.3001632967102,7.511683786808274,29.731434630888604,82.01054515458983,674.0142836319566,4.0,33.0,8.25
4x4,10.0,SFLD1,292.6615437760958,28.44679082463331,51.53251103266292,98.38590810289757,653.5975788419947,4.0,30.0,7.5
4x4,10.0,SFLD2,311.3677000326001,29.197368470964857,50.875989844102186,98.69714281604425,664.9894255800767,3.0,30.0,10.0
4x4,11.0,MHMD1,298.5868267454986,28.703986575878265,49.95936272003588,98.2385381046294,672.1899744051555,4.0,33.0,8.25
4x4,11.0,MHMD2,251.18769384437803,23.884492612485236,50.0019533340704,98.17191331408833,667.5568685610575,4.0,33.0,8.25
4x4,11.0,HBLD1,257.98965921573773,25.008119914903947,50.87330695015507,98.77071118747546,664.5126582701776,3.0,33.0,11.0
4x4,11.0,HBLD2,84.63934730556855,8.561551331894055,31.969539061413574,98.50491817341884,672.4425746794259,3.0,33.0,11.0
4x4,13.0,FBLS,82.91438766041911,9.902845113372615,29.912871663340407,83.25309030406177,719.233062779572,4.0,39.0,9.75
4x4,12.0,SFLD1,461.5750526547543,37.234769007855206,54.4890919596981,99.34142913955303,752.274436163219,5.0,36.0,7.2
4x4,12.0,SFLD2,464.04556841988637,36.506798888188555,55.104539553760716,100.70542657484243,739.2581422586828,5.0,36.0,7.2
4x4,12.0,MHMD1,465.8240081489935,37.330553865619244,54.970101919670384,99.90111894113494,727.7604111418216,4.0,36.0,9.0
4x4,12.0,MHMD2,389.16730081391717,31.322341073458233,54.06070110169053,98.83633479586946,750.6456516920666,4.0,36.0,9.0
4x4,12.0,HBLD1,385.51021644255405,31.696446224573567,54.00219707932215,100.81528221362441,759.0738746865563,4.0,36.0,9.0
4x4,12.0,HBLD2,101.68102538388854,10.581031784005306,36.62079120284363,97.29922041986039,744.3068047476481,4.0,36.0,9.0
6x6,4.0,FBLS,26.689674682045528,6.406612234759179,26.178045740587088,68.21067708820763,1324.4918253868134,6.0,12.0,2.0
6x6,4.0,SFLD1,37.43542110126624,9.303273365136539,50.42894961718607,59.657533699937915,880.3357504893121,6.0,12.0,2.0
6x6,4.0,SFLD2,24.991808927377427,10.100896586019227,49.54255529788666,59.56482697426169,877.4298067519102,7.0,12.0,1.7142857142857142
6x6,4.0,MHMD1,47.58767423431238,9.45044046646308,50.246786157475334,59.90487597155352,880.6063104759178,6.0,12.0,2.0
6x6,5.0,MHMD2,47.412708638922524,8.50761437796949,49.205922268433014,59.13464284856811,921.1723309935189,6.0,15.0,2.5
6x6,3.0,HBLD1,25.42948495669276,8.24477257248135,48.966674853303886,59.75621812034926,914.6571640640475,6.0,9.0,1.5
6x6,4.0,HBLD2,20.375375651696114,7.061894413448771,27.152556354579357,78.27992923410659,1246.4150263627894,6.0,12.0,2.0
4x4,4.0,FBLS,34.403618097985586,7.450368227376733,28.937144881434218,75.98774088511828,669.74506788933,4.0,12.0,3.0
4x4,4.0,SFLD1,55.17465281494566,10.463060961418016,46.44153418714612,79.06541908416766,394.09755182638077,4.0,12.0,3.0
4x4,5.0,SFLD2,47.95144271287167,10.252011171503064,47.699648329317476,80.05658701016021,419.8895285914705,3.0,15.0,5.0
4x4,4.0,MHMD1,64.24632446103426,10.407758130578413,45.802469937458085,79.9408769559973,401.5695308769746,4.0,12.0,3.0
4x4,4.0,MHMD2,38.10784465179286,9.36788473283253,45.44607258110212,79.87356355422357,420.6056827529402,4.0,12.0,3.0
4x4,4.0,HBLD1,52.325121734660655,9.233646542413949,45.54394508564761,80.64672541091402,422.73062504521437,4.0,12.0,3.0
4x4,4.0,HBLD2,36.1030635276761,7.176653459558923,29.536690271117873,93.34331142217953,652.0868346071453,5.0,12.0,2.4
4x4,7.0,FBLS,33.49729935635088,8.031942032021256,29.044822151416543,77.05599028540728,637.829746492787,4.0,21.0,5.25
4x4,6.0,SFLD1,113.29010094657197,15.597343608927575,44.580916958033015,89.23933676448179,467.1622646628578,4.0,18.0,4.5
4x4,6.0,SFLD2,102.23740074023932,15.189169128688762,44.26084133068583,90.2150926442786,498.46664244702185,4.0,18.0,4.5
4x4,6.0,MHMD1,105.8626612992507,15.66218014893894,44.56311145419853,90.27454548818835,514.2652288561478,3.0,18.0,6.0
4x4,5.0,MHMD2,90.95174340629593,13.250896036945607,43.43300754168009,90.69620476739287,508.77741973963555,4.0,15.0,3.75
4x4,6.0,HBLD1,88.29621700050413,13.96913086181159,43.87433652496876,90.83512685179898,498.71886558411023,4.0,18.0,4.5
4x4,6.0,HBLD2,46.03604645765455,7.64617766336476,29.610922665168275,95.4882314019366,610.2655581898133,4.0,18.0,4.5
4x4,8.0,FBLS,54.18950067638812,7.158857999969432,28.85250364328948,79.50966225103835,633.0374860365404,4.0,24.0,6.0
4x4,8.0,SFLD1,174.38387477103126,21.683389389801683,46.9066137981949,95.12302191599267,570.1561639506958,4.0,24.0,6.0
4x4,7.0,SFLD2,194.9270946564197,20.721294100759632,47.43510890448876,95.36447699292874,584.3251357499448,4.0,21.0,5.25
4x4,8.0,MHMD1,174.9628503094176,20.932963741645672,46.89649006815006,95.33425754689803,584.6096322676692,4.0,24.0,6.0
4x4,7.0,MHMD2,165.35815315414615,17.990955333834243,45.29893067898634,96.10904833747001,590.0307442983744,4.0,21.0,5.25
4x4,8.0,HBLD1,165.9917622662539,18.62812907444316,46.687262872005796,95.79412375184341,606.6383690101056,4.0,24.0,6.0
4x4,8.0,HBLD2,45.458728673550844,8.325745682706339,29.31567499724147,96.69029023674996,590.7248269203877,3.0,24.0,8.0
4x4,9.0,FBLS,62.7755710779646,8.933475042402623,28.910936203990815,82.39122751077271,657.6862283479609,5.0,27.0,5.4
4x4,10.0,SFLD1,296.0895529308123,28.95410584757841,50.657516213054706,97.95262165821218,662.4100788217937,4.0,30.0,7.5
4x4,10.0,SFLD2,302.0837652182401,28.888710870044772,51.55873330917101,97.39214210271369,645.3719677289084,4.0,30.0,7.5
4x4,10.0,MHMD1,301.4571926290069,27.7915857012935,49.95304110855348,97.86314860930607,655.8710188170974,4.0,30.0,7.5
4x4,11.0,MHMD2,261.8864487919981,24.31135257277346,51.71535531263056,97.84189449043397,658.6603479904194,4.0,33.0,8.25
4x4,9.0,HBLD1,265.4572575803143,24.194529061948806,50.76309057755005,97.88758213740816,657.5384237514298,4.0,27.0,6.75
4x4,10.0,HBLD2,86.3017587720096,8.584093630342696,32.08212008959411,97.16530257893,664.1488654223924,4.0,30.0,7.5
4x4,12.0,FBLS,85.96708982067237,8.92985983826321,30.344888875073675,82.82075828160008,737.6130230155085,4.0,36.0,9.0
4x4,12.0,SFLD1,459.752115669147,36.49499371924883,54.850626005874396,99.77820487898758,756.6051061658959,4.0,36.0,9.0
4x4,12.0,SFLD2,449.83190026372927,35.776632540737005,54.95838616704976,98.73918852164188,745.6520235112456,3.0,36.0,12.0
4x4,12.0,MHMD1,455.7371834511488,37.07646656174659,55.015152275317995,100.11976300722029,745.5591139890992,4.0,36.0,9.0
4x4,12.0,MHMD2,394.472626566831,30.778712696616626,54.42415988994794,100.26078990076093,742.4456974458079,4.0,36.0,9.0
4x4,12.0,HBLD1,398.8514911197395,31.40402906479859,54.210978461265924,99.72459384268697,747.1665779734561,4.0,36.0,9.0
4x4,13.0,HBLD2,98.94388742953396,11.33854255843735,36.70972802729865,98.08197784994172,753.7131505900759,4.0,39.0,9.75
6x6,4.0,FBLS,22.123222077963355,6.371805896355962,26.530800410223485,68.88435296675446,1306.7060983935066,5.0,12.0,2.4
6x6,5.0,SFLD1,44.47231183192546,8.404022563421114,49.600839688815476,58.38662902296503,858.1486540810223,6.0,15.0,2.5
6x6,4.0,SFLD2,46.53524506810117,9.473685594916363,50.208640329007366,58.94021634465074,861.6118823672009,6.0,12.0,2.0
6x6,4.0,MHMD1,39.20206050160434,10.134735812217619,49.961521055793355,58.93601116174143,851.427675730914,6.0,12.0,2.0
6x6,3.0,MHMD2,44.18356826770024,9.633381215194218,47.164926485443715,58.804118333707045,905.9139239022655,5.0,9.0,1.8
6x6,3.0,HBLD1,38.1414663149544,8.113976058161596,48.810040189343134,59.963522355862345,909.2662020440986,7.0,9.0,1.2857142857142858
6x6,3.0,HBLD2,27.072748573317828,7.096735173613531,27.439081591036558,78.3229933275274,1270.6148387668827,6.0,9.0,1.5
4x4,4.0,FBLS,29.04644119844314,6.135789546084303,29.799393886251988,75.66963071611747,669.1963231218027,4.0,12.0,3.0
4x4,4.0,SFLD1,53.94159644806667,11.190860199731702,46.215337723636395,79.26658138728209,431.22343709541815,4.0,12.0,3.0
4x4,4.0,SFLD2,50.79803965862993,9.781318158085801,45.63615591189598,79.54781877382875,415.9283324195096,4.0,12.0,3.0
4x4,4.0,MHMD1,62.32550714596867,10.332909031255518,46.9508846476198,79.00073821697389,418.5441206197787,5.0,12.0,2.4
4x4,4.0,MHMD2,35.367284957549295,9.20541491589236,45.01681777808252,79.93723497748789,426.52764612632126,3.0,12.0,4.0
4x4,4.0,HBLD1,40.56492336737813,9.690514351506515,45.69166972652084,80.4023787407081,424.1398927130374,5.0,12.0,2.4
4x4,4.0,HBLD2,28.675183744423684,6.538307152095033,28.138780877163548,93.26757034665906,646.9884217893427,4.0,12.0,3.0
4x4,6.0,FBLS,26.95274418609869,7.490279237868339,29.408316446593435,77.24850134775423,644.5879846529106,4.0,18.0,4.5
4x4,5.0,SFLD1,102.73665020927152,16.294819890382946,43.88595239403256,90.09516668691543,491.21407879698586,4.0,15.0,3.75
4x4,6.0,SFLD2,115.10027370008429,14.680288424974925,44.77428624038219,88.89724029129576,485.91890569690696,4.0,18.0,4.5
4x4,7.0,MHMD1,104.06054820880888,15.42041713863003,44.44652917960977,90.08660846830664,500.9649606837945,4.0,21.0,5.25
4x4,6.0,MHMD2,90.75241985200621,13.094488200386982,43.15362276999886,90.66311794473216,504.28204161598296,4.0,18.0,4.5
4x4,6.0,HBLD1,80.72016853961479,13.612984979603803,43.40380224453121,89.22914648693767,501.1435175359024,4.0,18.0,4.5
4x4,7.0,HBLD2,36.43241469741879,7.479126151599944,30.093954682085418,94.70601843784814,631.4337293037606,3.0,21.0,7.0
4x4,8.0,FBLS,46.32524914390234,6.904256588939546,28.72844115588822,80.7124530933213,625.095313734793,4.0,24.0,6.0
4x4,8.0,SFLD1,184.01204903725912,21.702528106864353,47.18733827369939,94.19708068042907,586.2051787851245,4.0,24.0,6.0
4x4,8.0,SFLD2,194.77436696711806,22.329982546874664,47.82411786115119,94.53569408743601,569.0015148745648,4.0,24.0,6.0
4x4,8.0,MHMD1,189.90278402682912,21.379012053645745,46.20444154032054,95.14277039465989,575.8871254890689,4.0,24.0,6.0
4x4,8.0,MHMD2,150.93083821845363,18.903048697124756,46.849789895918306,95.84332509877437,586.4670397230149,3.0,24.0,8.0
4x4,9.0,HBLD1,160.0687664034526,17.94360443526298,46.15773736573267,95.16517642606797,587.967724620753,4.0,27.0,6.75
4x4,8.0,HBLD2,56.15260640030081,7.044146394590819,29.31885345819494,96.06847498651769,584.0172515420014,5.0,24.0,4.8
4x4,10.0,FBLS,73.21222823045407,8.095156748749089,28.601451319414053,82.62202322609029,661.9603069154424,4.0,30.0,7.5
4x4,10.0,SFLD1,314.16568749801206,29.357354570415303,50.843487344598664,99.10943280024551,647.8268036156395,4.0,30.0,7.5
4x4,10.0,SFLD2,296.6992839690392,28.819491281495267,51.35160656609223,98.61140731812517,659.1709850130181,4.0,30.0,7.5
4x4,9.0,MHMD1,298.07362221236247,28.500791296342094,50.87165297008626,98.02590563510853,671.3611375950719,4.0,27.0,6.75
4x4,9.0,MHMD2,248.17757620699098,24.56966227194995,50.97127408843319,97.80037514945487,668.281105829016,4.0,27.0,6.75
4x4,10.0,HBLD1,255.06524642931234,23.974034719321345,49.61616326677199,97.78584232643735,667.5526816109737,3.0,30.0,10.0
4x4,9.0,HBLD2,80.04819313532587,9.16812213517119,31.97446994068237,97.60238301526296,663.1464059862312,5.0,27.0,5.4
4x4,12.0,FBLS,96.39391715042905,9.430534723877805,29.797095713803035,83.61415995664971,745.7190236716029,4.0,36.0,9.0
4x4,12.0,SFLD1,460.64891454710363,36.50452617112052,54.88634250608948,100.89841262772654,739.1971094615262,4.0,36.0,9.0
4x4,12.0,SFLD2,459.00769963009463,36.49597003528525,55.12570444489901,100.40621445376546,752.4791972362681,4.0,36.0,9.0
4x4,13.0,MHMD1,462.18120153856194,36.846722019910956,54.52752355727895,98.99509038567079,749.7638957507402,4.0,39.0,9.75
4x4,12.0,MHMD2,382.36020229823697,31.081852055136405,52.978708806892264,100.94930004687905,750.4581813214328,4.0,36.0,9.0
4x4,12.0,HBLD1,402.0408090938758,31.25848008760121,54.26100833810582,99.60600998604366,740.5094024085554,4.0,36.0,9.0
4x4,12.0,HBLD2,96.4318157972986,11.350762592418524,36.99978497120993,97.39839867375728,724.6067752369597,4.0,36.0,9.0
6x6,3.0,FBLS,27.353146147412872,6.6922634113014094,26.78494363655269,68.43394638952817,1325.9017623815312,6.0,9.0,1.5
6x6,5.0,SFLD1,58.2671397229192,9.439209078386162,50.25530550974942,60.7476826935934,859.9006318795012,6.0,15.0,2.5
6x6,4.0,SFLD2,44.695757140192455,9.301370723754763,49.20004914106244,61.477807748531,856.1486516275129,7.0,12.0,1.7142857142857142
6x6,4.0,MHMD1,43.3711997730422,9.96469436498583,50.001163176469184,59.83756184249026,871.3569199588087,5.0,12.0,2.4
6x6,3.0,MHMD2,38.92469791134538,8.613625522040877,49.055509614625024,59.299958435434846,910.0891145355222,5.0,9.0,1.8
6x6,3.0,HBLD1,40.11611821209652,8.390497927568198,47.69638950499176,59.77024060356948,924.2780713309475,6.0,9.0,1.5
6x6,4.0,HBLD2,36.408096483605135,7.4897556445492155,27.496223937834078,79.03164581235683,1268.0995992604148,6.0,12.0,2.0
4x4,4.0,FBLS,26.995301836897152,6.551998043136336,29.230150030592323,75.39360551097906,666.2286771478605,4.0,12.0,3.0
4x4,3.0,SFLD1,57.85859121421523,10.790256627853282,47.85559935348513,79.48734296631567,411.8767532714833,3.0,9.0,3.0
4x4,5.0,SFLD2,49.360950105840665,10.171236579647934,46.65810357974022,78.73331464458872,407.77022233166286,4.0,15.0,3.75
4x4,4.0,MHMD1,41.48910969510199,11.279484323895206,46.3465766198638,79.05258751403093,392.1264323629219,3.0,12.0,4.0
4x4,4.0,MHMD2,57.913203825003706,10.359666208427438,45.751675819097755,79.72748119892356,428.78644654886193,4.0,12.0,3.0
4x4,4.0,HBLD1,55.43600484104375,9.044598622425422,45.550804381172,80.80666406050258,432.4785275252037,4.0,12.0,3.0
4x4,3.0,HBLD2,20.674176914089415,7.038071859399866,29.2321711865079,94.54250937307667,645.1569021665348,4.0,9.0,2.25
4x4,6.0,FBLS,42.6511438464481,7.679693992139283,29.277602304200297,77.80626233555192,639.5021352829995,4.0,18.0,4.5
4x4,5.0,SFLD1,100.5354098249865,15.1454870446709,45.380760771543116,89.67505585950713,494.70095382645286,4.0,15.0,3.75
4x4,5.0,SFLD2,105.69304368422618,15.308356252520108,43.922677879943386,88.70079481792365,496.6062714127612,4.0,15.0,3.75
4x4,5.0,MHMD1,105.8998768340197,15.342100546696484,44.65666182308452,89.45363363722733,502.52162948739823,5.0,15.0,3.0
4x4,7.0,MHMD2,87.62263591665348,12.495051603357789,43.16622924138899,90.32710288202817,503.2012584412592,5.0,21.0,4.2
4x4,6.0,HBLD1,83.92592717056402,13.403404698314821,43.844117887270826,92.07730300071182,489.4953952864346,3.0,18.0,6.0
4x4,7.0,HBLD2,35.93324911316895,7.141264184237704,29.35974912560457,94.42137158725335,615.8712894310788,4.0,21.0,5.25
4x4,8.0,FBLS,42.68481172988959,6.97496939895955,28.489076582524934,80.88941796179543,629.6187050284716,4.0,24.0,6.0
4x4,7.0,SFLD1,180.55254772570663,22.158059205626135,46.785011847966345,95.49320248623137,593.8968080282435,3.0,21.0,7.0
4x4,7.0,SFLD2,185.6979475437187,20.87112775730645,47.36638494679858,95.02389003740485,586.5546858193165,4.0,21.0,5.25
4x4,9.0,MHMD1,181.33354723009964,21.857587219915047,47.340144715671066,95.99235508097081,587.3809396139355,5.0,27.0,5.4
4x4,8.0,MHMD2,162.9996272648589,18.42704159246814,45.54014966459633,95.57382613296569,580.4891833062755,3.0,24.0,8.0
4x4,8.0,HBLD1,168.4178950672989,18.42666161539883,46.135129473322166,95.58500076933295,593.4535031000903,4.0,24.0,6.0
4x4,8.0,HBLD2,48.89673761653343,7.876704490922787,29.405404448978636,96.42519211793596,590.894346235491,5.0,24.0,4.8
